X,CH1,CH2,
Second,Volt,Volt,
2.7499998e+00,2.48000e+00,1.09600e+00,
2.7599998e+00,2.48000e+00,1.11200e+00,
2.7699997e+00,2.56000e+00,1.09600e+00,
2.7800000e+00,2.48000e+00,1.11200e+00,
2.7900000e+00,2.56000e+00,1.09600e+00,
2.8000000e+00,2.48000e+00,1.09600e+00,
2.8099999e+00,2.48000e+00,1.12800e+00,
2.8199999e+00,2.48000e+00,1.09600e+00,
2.8299999e+00,2.48000e+00,1.11200e+00,
2.8399999e+00,2.48000e+00,1.09600e+00,
2.8499999e+00,2.48000e+00,1.12800e+00,
2.8599999e+00,2.40000e+00,1.11200e+00,
2.8699999e+00,2.56000e+00,1.09600e+00,
2.8799999e+00,2.48000e+00,1.09600e+00,
2.8899999e+00,2.48000e+00,1.12800e+00,
2.8999999e+00,2.48000e+00,1.11200e+00,
2.9099998e+00,2.48000e+00,1.09600e+00,
2.9199998e+00,2.48000e+00,1.12000e+00,
2.9299998e+00,2.56000e+00,1.09600e+00,
2.9399998e+00,2.48000e+00,1.09600e+00,
2.9499998e+00,2.56000e+00,1.12000e+00,
2.9599998e+00,2.48000e+00,1.09600e+00,
2.9699998e+00,2.56000e+00,1.16000e+00,
2.9799998e+00,2.48000e+00,1.12800e+00,
2.9899998e+00,2.48000e+00,1.09600e+00,
2.9999998e+00,2.48000e+00,1.11200e+00,
3.0099998e+00,2.56000e+00,1.05600e+00,
3.0199997e+00,2.48000e+00,1.09600e+00,
3.0299997e+00,2.48000e+00,1.14400e+00,
3.0400000e+00,2.48000e+00,1.11200e+00,
3.0500000e+00,2.56000e+00,1.06400e+00,
3.0599999e+00,2.48000e+00,1.11200e+00,
3.0699999e+00,2.48000e+00,1.09600e+00,
3.0799999e+00,2.48000e+00,1.11200e+00,
3.0899999e+00,2.56000e+00,1.08000e+00,
3.0999999e+00,2.48000e+00,1.09600e+00,
3.1099999e+00,2.56000e+00,1.11200e+00,
3.1199999e+00,2.48000e+00,1.11200e+00,
3.1299999e+00,2.48000e+00,1.08000e+00,
3.1399999e+00,2.48000e+00,1.11200e+00,
3.1499999e+00,2.56000e+00,1.09600e+00,
3.1599998e+00,2.48000e+00,1.11200e+00,
3.1699998e+00,2.48000e+00,1.09600e+00,
3.1799998e+00,2.48000e+00,1.09600e+00,
3.1899998e+00,2.48000e+00,1.11200e+00,
3.1999998e+00,2.48000e+00,1.09600e+00,
3.2099998e+00,2.56000e+00,1.11200e+00,
3.2199998e+00,2.40000e+00,1.11200e+00,
3.2299998e+00,2.56000e+00,1.07200e+00,
3.2399998e+00,2.48000e+00,1.15200e+00,
3.2499998e+00,2.48000e+00,1.09600e+00,
3.2599998e+00,2.48000e+00,1.11200e+00,
3.2699997e+00,2.48000e+00,1.09600e+00,
3.2799997e+00,2.48000e+00,1.12800e+00,
3.2900000e+00,2.56000e+00,1.09600e+00,
3.3000000e+00,2.48000e+00,1.11200e+00,
3.3099999e+00,2.48000e+00,1.08800e+00,
3.3199999e+00,2.48000e+00,1.09600e+00,
3.3299999e+00,2.56000e+00,1.12800e+00,
3.3399999e+00,2.48000e+00,1.11200e+00,
3.3499999e+00,2.48000e+00,1.06400e+00,
3.3599999e+00,2.48000e+00,1.08000e+00,
3.3699999e+00,2.56000e+00,1.15200e+00,
3.3799999e+00,2.48000e+00,1.09600e+00,
3.3899999e+00,2.56000e+00,1.17600e+00,
3.3999999e+00,2.48000e+00,1.10400e+00,
3.4099998e+00,2.56000e+00,1.12000e+00,
3.4199998e+00,2.48000e+00,1.10400e+00,
3.4299998e+00,2.56000e+00,1.11200e+00,
3.4399998e+00,2.48000e+00,1.09600e+00,
3.4499998e+00,2.56000e+00,1.11200e+00,
3.4599998e+00,2.48000e+00,1.14400e+00,
3.4699998e+00,2.48000e+00,1.09600e+00,
3.4799998e+00,2.48000e+00,1.11200e+00,
3.4899998e+00,2.56000e+00,1.09600e+00,
3.4999998e+00,2.48000e+00,1.11200e+00,
3.5099998e+00,2.56000e+00,1.09600e+00,
3.5199997e+00,2.48000e+00,1.09600e+00,
3.5299997e+00,2.48000e+00,1.12800e+00,
3.5399997e+00,2.48000e+00,1.09600e+00,
3.5500000e+00,2.48000e+00,1.12800e+00,
3.5599999e+00,2.48000e+00,1.11200e+00,
3.5699999e+00,2.56000e+00,1.09600e+00,
3.5799999e+00,2.48000e+00,1.11200e+00,
3.5899999e+00,2.56000e+00,1.09600e+00,
